"Layer";"Node";"Label";"Degree";"DegreeIn";"DegreeOut";"Strength";"StrengthIn";"StrengthOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1";51;"U67";12;12;12;"-";"-";"-";0.740034115309961;0.332927375585507;0.333247085559489;0.333247085559489;0.333280199508842;"-";"-"
"1";52;"U72";10;10;10;"-";"-";"-";0.615068562172546;0.287649653946226;0.287921790345312;0.287921790345312;0.287949759520546;"-";"-"
"1";53;"U112";3;3;3;"-";"-";"-";0.247514081658043;0.0847744271003131;0.0848122844820335;0.0848122844820335;0.0848198404086415;"-";"-"
"1";54;"U48";6;6;6;"-";"-";"-";0.434004923057745;0.20327336576125;0.203303473154635;0.203303473154635;0.203314614835107;"-";"-"
"1";55;"U68";5;5;5;"-";"-";"-";0.380493757575893;0.116050344848176;0.116072201783435;0.116072201783435;0.116082932798538;"-";"-"
"1";56;"U69";6;6;6;"-";"-";"-";0.379627567329354;0.225111867020974;0.225315349625883;0.225315349625883;0.225332365519511;"-";"-"
"1";57;"U63";6;6;6;"-";"-";"-";0.402384910819171;0.276084669227787;0.276249553772409;0.276249553772409;0.276264395733418;"-";"-"
"1";58;"U6";6;6;6;"-";"-";"-";0.374436521865867;0.288821090019936;0.28899289259481;0.28899289259481;0.289006314768698;"-";"-"
"1";59;"U92";5;5;5;"-";"-";"-";0.363555524804399;0.1944757556991;0.194518958156418;0.194518958156418;0.194528629535531;"-";"-"
"1";60;"U140";0;0;0;"-";"-";"-";0.0646794454369601;0.00240665108868181;2.09913750466616e-17;2.09913750466616e-17;0;"-";"-"
"1";61;"U141";4;4;4;"-";"-";"-";0.30931852087479;0.10725273404974;0.107287686785218;0.107287686785218;0.107296947498962;"-";"-"
"2";1;"U102";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";2;"U139";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";3;"U33";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";4;"U106";7;7;7;"-";"-";"-";0.542965303693191;0.273447173891769;0.283749804193796;0.283749804193796;-Inf;"-";"-"
"2";5;"U107";5;5;5;"-";"-";"-";0.394933740359552;0.265550697401905;0.269091806418275;0.269091806418275;-Inf;"-";"-"
"2";6;"U118";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";7;"U123";11;11;11;"-";"-";"-";0.779079276081061;0.737581948364127;0.737287905062275;0.737287905062275;-Inf;"-";"-"
"2";8;"U1";6;6;6;"-";"-";"-";0.456940627168122;0.323645277940207;0.327664124607839;0.327664124607839;-Inf;"-";"-"
"2";9;"U21";4;4;4;"-";"-";"-";0.348203534568881;0.161583183701122;0.16713772723855;0.16713772723855;-Inf;"-";"-"
"2";10;"U22";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";11;"U26";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";12;"U29";5;5;5;"-";"-";"-";0.398440146269672;0.246483038185029;0.251037585666103;0.251037585666103;-Inf;"-";"-"
"2";13;"U32";11;11;11;"-";"-";"-";0.758238195137379;0.676361426959645;0.679315759479838;0.679315759479838;-Inf;"-";"-"
"2";14;"U41";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";15;"U42";4;4;4;"-";"-";"-";0.35106420256296;0.280144943057253;0.279388599413765;0.279388599413765;-Inf;"-";"-"
"2";16;"U49";2;2;2;"-";"-";"-";0.218764917219917;0.104007078187463;0.105575086941757;0.105575086941757;-Inf;"-";"-"
"2";17;"U59";5;5;5;"-";"-";"-";0.391825464229106;0.299213631531021;0.300944575372192;0.300944575372192;-Inf;"-";"-"
"2";18;"U97";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";19;"U124";13;13;13;"-";"-";"-";0.898216227167431;0.818491757571041;0.821059999700254;0.821059999700254;-Inf;"-";"-"
"2";20;"U17";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";21;"U71";8;8;8;"-";"-";"-";0.564560609637111;0.557546175951359;0.556161424373841;0.556161424373841;-Inf;"-";"-"
"2";22;"U86";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";23;"U91";14;14;14;"-";"-";"-";0.956666557722426;0.853465812448465;0.857642913621505;0.857642913621505;-Inf;"-";"-"
"2";24;"U109";6;6;6;"-";"-";"-";0.429849410938416;0.510000785194276;0.504032627479001;0.504032627479001;-Inf;"-";"-"
"2";25;"U126";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";26;"U130";12;12;12;"-";"-";"-";0.807545899851631;0.923361951294915;0.916686767281257;0.916686767281257;-Inf;"-";"-"
"2";27;"U134";2;2;2;"-";"-";"-";0.199892884202562;0.183160648215351;0.180453433515098;0.180453433515098;-Inf;"-";"-"
"2";28;"U18";8;8;8;"-";"-";"-";0.54877990333415;0.653101220127692;0.64664098673284;0.64664098673284;-Inf;"-";"-"
"2";29;"U3";7;7;7;"-";"-";"-";0.487050578844573;0.606802976731196;0.599224445847966;0.599224445847966;-Inf;"-";"-"
"2";30;"U47";11;11;11;"-";"-";"-";0.724449699635403;0.890089812788288;0.881658409810691;0.881658409810691;-Inf;"-";"-"
"2";31;"U54";10;10;10;"-";"-";"-";0.670135389912444;0.767703767071313;0.762290322271718;0.762290322271718;-Inf;"-";"-"
"2";32;"U62";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";33;"U76";10;10;10;"-";"-";"-";0.696958247538795;0.74641772309792;0.742129186065709;0.742129186065709;-Inf;"-";"-"
"2";34;"U79";15;15;15;"-";"-";"-";1;1;1;1;-Inf;"-";"-"
"2";35;"U90";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";36;"U99";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";37;"U10";5;5;5;"-";"-";"-";0.376880839338034;0.388065054331988;0.385104997824443;0.385104997824443;-Inf;"-";"-"
"2";38;"U13";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";39;"U142";11;11;11;"-";"-";"-";0.740994577562294;0.854152149280715;0.847618568282498;0.847618568282498;-Inf;"-";"-"
"2";40;"U14";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";41;"U19";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";42;"U23";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";43;"U37";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";44;"U4";12;12;12;"-";"-";"-";0.788920705521148;0.919763165875148;0.913302949921274;0.913302949921274;-Inf;"-";"-"
"2";45;"U73";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";46;"U110";9;9;9;"-";"-";"-";0.622130447418417;0.653148167842152;0.650209600410815;0.650209600410815;-Inf;"-";"-"
"2";47;"U113";6;6;6;"-";"-";"-";0.469152577033925;0.32351098803073;0.327559571943775;0.327559571943775;-Inf;"-";"-"
"2";48;"U138";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";49;"U53";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";50;"U65";4;4;4;"-";"-";"-";0.358405516091284;0.235912443062068;0.237482312866233;0.237482312866233;-Inf;"-";"-"
"2";51;"U67";13;13;13;"-";"-";"-";0.896669591568383;0.773966445538933;0.778901353663563;0.778901353663563;-Inf;"-";"-"
"2";52;"U72";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";53;"U112";2;2;2;"-";"-";"-";0.219364816961037;0.0999451864251158;0.101726132858932;0.101726132858932;-Inf;"-";"-"
"2";54;"U48";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";55;"U68";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";56;"U69";6;6;6;"-";"-";"-";0.47259102088723;0.325303285338365;0.32918198491938;0.32918198491938;-Inf;"-";"-"
"2";57;"U63";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";58;"U6";4;4;4;"-";"-";"-";0.342263758389762;0.215007895266063;0.217684833644183;0.217684833644183;-Inf;"-";"-"
"2";59;"U92";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";60;"U140";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"2";61;"U141";0;0;0;"-";"-";"-";0.0839621937508421;0.0273995189722115;1.15738814923526e-17;1.15738814923526e-17;NA;"-";"-"
"3";1;"U102";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";2;"U139";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";3;"U33";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";4;"U106";1;1;1;"-";"-";"-";0.377017859107411;0;5.41329620582289e-17;5.41329620582289e-17;0.636883029368547;"-";"-"
"3";5;"U107";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";6;"U118";2;2;2;"-";"-";"-";0.714349627782464;0;1.08265924116458e-16;1.08265924116458e-16;1;"-";"-"
"3";7;"U123";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";8;"U1";1;1;1;"-";"-";"-";0.489461781999095;0.0746916898581286;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";9;"U21";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";10;"U22";1;1;1;"-";"-";"-";0.489461781999095;0.0746844483667827;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";11;"U26";1;1;1;"-";"-";"-";0.489461781999095;0.0746817585944448;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";12;"U29";1;1;1;"-";"-";"-";0.489461781999095;0.0746909183125852;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";13;"U32";1;1;1;"-";"-";"-";0.489461781999095;0.0746840418622534;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";14;"U41";1;1;1;"-";"-";"-";0.377017859107411;0;5.41329620582289e-17;5.41329620582289e-17;0.636883029368547;"-";"-"
"3";15;"U42";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";16;"U49";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";17;"U59";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";18;"U97";1;1;1;"-";"-";"-";0.251285996684195;0.320860747438277;0.366025403784439;0.366025403784439;-10.1799088530849;"-";"-"
"3";19;"U124";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";20;"U17";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";21;"U71";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";22;"U86";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";23;"U91";3;3;3;"-";"-";"-";0.593672543509571;0.928801981395531;1;1;-27.9321385837495;"-";"-"
"3";24;"U109";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";25;"U126";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";26;"U130";5;5;5;"-";"-";"-";1;0;0;0;-48.7813266764893;"-";"-"
"3";27;"U134";1;1;1;"-";"-";"-";0.243419267299864;0;0;0;-18.1290225949632;"-";"-"
"3";28;"U18";2;2;2;"-";"-";"-";0.423337856173677;0;0;0;-28.6808235849522;"-";"-"
"3";29;"U3";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";30;"U47";2;2;2;"-";"-";"-";0.423337856173677;0;0;0;-28.6808235849522;"-";"-"
"3";31;"U54";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";32;"U62";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";33;"U76";2;2;2;"-";"-";"-";0.423337856173677;0;0;0;-28.6808235849522;"-";"-"
"3";34;"U79";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";35;"U90";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";36;"U99";2;2;2;"-";"-";"-";0.423337856173677;0;0;0;-28.6808235849522;"-";"-"
"3";37;"U10";1;1;1;"-";"-";"-";0.489461781999095;0.0746887910469267;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";38;"U13";1;1;1;"-";"-";"-";0.489461781999095;0.0746865026863665;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";39;"U142";1;1;1;"-";"-";"-";0.489461781999095;0.0746844418465614;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";40;"U14";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";41;"U19";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";42;"U23";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";43;"U37";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";44;"U4";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";45;"U73";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";46;"U110";4;4;4;"-";"-";"-";0.837019902985086;1;1;1;-27.6942853210255;"-";"-"
"3";47;"U113";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";48;"U138";1;1;1;"-";"-";"-";0.251285996684195;0.320883093173637;0.366025403784439;0.366025403784439;-10.1799088530849;"-";"-"
"3";49;"U53";3;3;3;"-";"-";"-";0.593672543509571;0.928801817096141;1;1;-27.9321385837495;"-";"-"
"3";50;"U65";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";51;"U67";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";52;"U72";2;2;2;"-";"-";"-";0.409833708621954;0.638253789619193;0.732050807568877;0.732050807568877;-20.5391432556765;"-";"-"
"3";53;"U112";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";54;"U48";1;1;1;"-";"-";"-";0.489461781999095;0.0746855956123094;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";55;"U68";1;1;1;"-";"-";"-";0.489461781999095;0.0746919539408213;2.16531848232916e-16;2.16531848232916e-16;0.41717881223076;"-";"-"
"3";56;"U69";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";57;"U63";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";58;"U6";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";59;"U92";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";60;"U140";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"3";61;"U141";0;0;0;"-";"-";"-";0.0734192672998643;0;5.41329620582289e-17;5.41329620582289e-17;0;"-";"-"
"4";1;"U102";0;0;0;"-";"-";"-";0.0493817114917734;0;0;0;0;"-";"-"
"4";2;"U139";0;0;0;"-";"-";"-";0.0493817114917734;0;0;0;0;"-";"-"
"4";3;"U33";0;0;0;"-";"-";"-";0.0493817114917734;0;0;0;0;"-";"-"
"4";4;"U106";2;2;2;"-";"-";"-";0.329211409945156;0;0;0;2.28854529944807e-06;"-";"-"
"4";5;"U107";3;3;3;"-";"-";"-";0.264665585072546;0.222878605687857;0.222878656924651;0.222878656924651;0.222879898130469;"-";"-"
"4";6;"U118";2;2;2;"-";"-";"-";0.329211409945156;0;0;0;2.28854529944807e-06;"-";"-"
"4";7;"U123";0;0;0;"-";"-";"-";0.0493817114917734;0;0;0;0;"-";"-"
"4";8;"U1";5;5;5;"-";"-";"-";0.425067952494769;0.122802971758139;0.122803494072804;0.122803494072804;0.122812881161891;"-";"-"
"4";9;"U21";1;1;1;"-";"-";"-";0.115183533105889;0.113715678364252;0.11371565146549;0.11371565146549;0.11371523372832;"-";"-"
"4";10;"U22";1;1;1;"-";"-";"-";0.146684638899575;0.0147903485327728;0.0147904236622526;0.0147904236622526;0.0147917381637966;"-";"-"
"4";11;"U26";1;1;1;"-";"-";"-";0.121643263415884;0.0203129950416393;0.020313118269994;0.020313118269994;0.0203152290428995;"-";"-"
"4";12;"U29";2;2;2;"-";"-";"-";0.205084250832295;0.123184273654741;0.123184274551154;0.123184274551154;0.123184728637485;"-";"-"
"4";13;"U32";2;2;2;"-";"-";"-";0.21153110053272;0.0572427604568502;0.0572428114444476;0.0572428114444476;0.0572440380960864;"-";"-"
"4";14;"U41";2;2;2;"-";"-";"-";0.329211409945156;0;0;0;2.28854529944807e-06;"-";"-"
"4";15;"U42";4;4;4;"-";"-";"-";0.457896128977889;0.089415665029559;0.0894158976677012;0.0894158976677012;0.0894201294899865;"-";"-"
"4";16;"U49";1;1;1;"-";"-";"-";0.146684638899575;0.0147903485318681;0.0147904236622526;0.0147904236622526;0.0147917381637966;"-";"-"
