"Layer";"Node";"Label";"Strength";"StrengthIn";"StrengthOut";"Degree";"DegreeIn";"DegreeOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"2-Multi";2;"I3";"-";"-";"-";14;7;7;0.416719812004147;1;3.01528423069217e-16;3.06858101486385e-16;0.000103524768383673;"-";"-"
"2-Multi";3;"W1";"-";"-";"-";28;13;15;0.589763436697729;1;1;1;0.999878050656143;"-";"-"
"2-Multi";4;"W2";"-";"-";"-";22;10;12;0.589022542553153;1;0.876329516911072;0.876329516911071;0.87623499867565;"-";"-"
"2-Multi";5;"W3";"-";"-";"-";34;19;15;0.82823518325381;1;1;1;0.999878894144761;"-";"-"
"2-Multi";6;"W4";"-";"-";"-";39;19;20;0.858867409005717;1;0.999999999999999;0.999999999999998;1;"-";"-"
"2-Multi";7;"W5";"-";"-";"-";33;16;17;0.685634949583277;1;0.775411115247345;0.775411115247345;0.775446496033638;"-";"-"
"2-Multi";8;"W6";"-";"-";"-";33;16;17;0.654913981552084;1;0.0690315526747361;0.0690315526747347;0.0692994442703835;"-";"-"
"2-Multi";9;"W7";"-";"-";"-";44;23;21;1;1;0.203711892728304;0.203711892728303;0.203942633812517;"-";"-"
"2-Multi";10;"W8";"-";"-";"-";41;20;21;0.931088249633351;1;0.0800414096393744;0.0800414096393735;0.0802947082036991;"-";"-"
"2-Multi";11;"W9";"-";"-";"-";40;21;19;0.880421456514924;1;0.0800414096393742;0.0800414096393736;0.0802882726162281;"-";"-"
"2-Multi";12;"S1";"-";"-";"-";41;21;20;0.846575571263157;1;0.882687042663314;0.882687042663314;0.882735964609483;"-";"-"
"2-Multi";13;"S2";"-";"-";"-";3;1;2;0.17229209707319;1;2.12010397504521e-16;2.29001646185942e-16;6.64053917439217e-05;"-";"-"
"2-Multi";14;"S4";"-";"-";"-";28;14;14;0.815849547543933;1;0.0690315526747363;0.0690315526747359;0.0692328026463162;"-";"-"
"3-Multi";1;"I1";"-";"-";"-";16;8;8;0.390750593814668;1;0.735549573425623;0.735549573425621;0.735475472979836;"-";"-"
"3-Multi";2;"I3";"-";"-";"-";14;7;7;0.416719812004147;1;3.01528423069217e-16;3.06858101486385e-16;0.000103524768383673;"-";"-"
"3-Multi";3;"W1";"-";"-";"-";28;13;15;0.589763436697729;1;1;1;0.999878050656143;"-";"-"
"3-Multi";4;"W2";"-";"-";"-";22;10;12;0.589022542553153;1;0.876329516911072;0.876329516911071;0.87623499867565;"-";"-"
"3-Multi";5;"W3";"-";"-";"-";34;19;15;0.82823518325381;1;1;1;0.999878894144761;"-";"-"
"3-Multi";6;"W4";"-";"-";"-";39;19;20;0.858867409005717;1;0.999999999999999;0.999999999999998;1;"-";"-"
"3-Multi";7;"W5";"-";"-";"-";33;16;17;0.685634949583277;1;0.775411115247345;0.775411115247345;0.775446496033638;"-";"-"
"3-Multi";8;"W6";"-";"-";"-";33;16;17;0.654913981552084;1;0.0690315526747361;0.0690315526747347;0.0692994442703835;"-";"-"
"3-Multi";9;"W7";"-";"-";"-";44;23;21;1;1;0.203711892728304;0.203711892728303;0.203942633812517;"-";"-"
"3-Multi";10;"W8";"-";"-";"-";41;20;21;0.931088249633351;1;0.0800414096393744;0.0800414096393735;0.0802947082036991;"-";"-"
"3-Multi";11;"W9";"-";"-";"-";40;21;19;0.880421456514924;1;0.0800414096393742;0.0800414096393736;0.0802882726162281;"-";"-"
"3-Multi";12;"S1";"-";"-";"-";41;21;20;0.846575571263157;1;0.882687042663314;0.882687042663314;0.882735964609483;"-";"-"
"3-Multi";13;"S2";"-";"-";"-";3;1;2;0.17229209707319;1;2.12010397504521e-16;2.29001646185942e-16;6.64053917439217e-05;"-";"-"
"3-Multi";14;"S4";"-";"-";"-";28;14;14;0.815849547543933;1;0.0690315526747363;0.0690315526747359;0.0692328026463162;"-";"-"
"4-Multi";1;"I1";"-";"-";"-";16;8;8;0.390750593814668;1;0.735549573425623;0.735549573425621;0.735475472979836;"-";"-"
"4-Multi";2;"I3";"-";"-";"-";14;7;7;0.416719812004147;1;3.01528423069217e-16;3.06858101486385e-16;0.000103524768383673;"-";"-"
"4-Multi";3;"W1";"-";"-";"-";28;13;15;0.589763436697729;1;1;1;0.999878050656143;"-";"-"
"4-Multi";4;"W2";"-";"-";"-";22;10;12;0.589022542553153;1;0.876329516911072;0.876329516911071;0.87623499867565;"-";"-"
"4-Multi";5;"W3";"-";"-";"-";34;19;15;0.82823518325381;1;1;1;0.999878894144761;"-";"-"
"4-Multi";6;"W4";"-";"-";"-";39;19;20;0.858867409005717;1;0.999999999999999;0.999999999999998;1;"-";"-"
"4-Multi";7;"W5";"-";"-";"-";33;16;17;0.685634949583277;1;0.775411115247345;0.775411115247345;0.775446496033638;"-";"-"
"4-Multi";8;"W6";"-";"-";"-";33;16;17;0.654913981552084;1;0.0690315526747361;0.0690315526747347;0.0692994442703835;"-";"-"
"4-Multi";9;"W7";"-";"-";"-";44;23;21;1;1;0.203711892728304;0.203711892728303;0.203942633812517;"-";"-"
"4-Multi";10;"W8";"-";"-";"-";41;20;21;0.931088249633351;1;0.0800414096393744;0.0800414096393735;0.0802947082036991;"-";"-"
"4-Multi";11;"W9";"-";"-";"-";40;21;19;0.880421456514924;1;0.0800414096393742;0.0800414096393736;0.0802882726162281;"-";"-"
"4-Multi";12;"S1";"-";"-";"-";41;21;20;0.846575571263157;1;0.882687042663314;0.882687042663314;0.882735964609483;"-";"-"
"4-Multi";13;"S2";"-";"-";"-";3;1;2;0.17229209707319;1;2.12010397504521e-16;2.29001646185942e-16;6.64053917439217e-05;"-";"-"
"4-Multi";14;"S4";"-";"-";"-";28;14;14;0.815849547543933;1;0.0690315526747363;0.0690315526747359;0.0692328026463162;"-";"-"
"5-Multi";1;"I1";"-";"-";"-";16;8;8;0.390750593814668;1;0.735549573425623;0.735549573425621;0.735475472979836;"-";"-"
"5-Multi";2;"I3";"-";"-";"-";14;7;7;0.416719812004147;1;3.01528423069217e-16;3.06858101486385e-16;0.000103524768383673;"-";"-"
"5-Multi";3;"W1";"-";"-";"-";28;13;15;0.589763436697729;1;1;1;0.999878050656143;"-";"-"
"5-Multi";4;"W2";"-";"-";"-";22;10;12;0.589022542553153;1;0.876329516911072;0.876329516911071;0.87623499867565;"-";"-"
"5-Multi";5;"W3";"-";"-";"-";34;19;15;0.82823518325381;1;1;1;0.999878894144761;"-";"-"
"5-Multi";6;"W4";"-";"-";"-";39;19;20;0.858867409005717;1;0.999999999999999;0.999999999999998;1;"-";"-"
"5-Multi";7;"W5";"-";"-";"-";33;16;17;0.685634949583277;1;0.775411115247345;0.775411115247345;0.775446496033638;"-";"-"
"5-Multi";8;"W6";"-";"-";"-";33;16;17;0.654913981552084;1;0.0690315526747361;0.0690315526747347;0.0692994442703835;"-";"-"
"5-Multi";9;"W7";"-";"-";"-";44;23;21;1;1;0.203711892728304;0.203711892728303;0.203942633812517;"-";"-"
"5-Multi";10;"W8";"-";"-";"-";41;20;21;0.931088249633351;1;0.0800414096393744;0.0800414096393735;0.0802947082036991;"-";"-"
"5-Multi";11;"W9";"-";"-";"-";40;21;19;0.880421456514924;1;0.0800414096393742;0.0800414096393736;0.0802882726162281;"-";"-"
"5-Multi";12;"S1";"-";"-";"-";41;21;20;0.846575571263157;1;0.882687042663314;0.882687042663314;0.882735964609483;"-";"-"
"5-Multi";13;"S2";"-";"-";"-";3;1;2;0.17229209707319;1;2.12010397504521e-16;2.29001646185942e-16;6.64053917439217e-05;"-";"-"
"5-Multi";14;"S4";"-";"-";"-";28;14;14;0.815849547543933;1;0.0690315526747363;0.0690315526747359;0.0692328026463162;"-";"-"
"6-Multi";1;"I1";"-";"-";"-";16;8;8;0.390750593814668;1;0.735549573425623;0.735549573425621;0.735475472979836;"-";"-"
"6-Multi";2;"I3";"-";"-";"-";14;7;7;0.416719812004147;1;3.01528423069217e-16;3.06858101486385e-16;0.000103524768383673;"-";"-"
"6-Multi";3;"W1";"-";"-";"-";28;13;15;0.589763436697729;1;1;1;0.999878050656143;"-";"-"
"6-Multi";4;"W2";"-";"-";"-";22;10;12;0.589022542553153;1;0.876329516911072;0.876329516911071;0.87623499867565;"-";"-"
"6-Multi";5;"W3";"-";"-";"-";34;19;15;0.82823518325381;1;1;1;0.999878894144761;"-";"-"
"6-Multi";6;"W4";"-";"-";"-";39;19;20;0.858867409005717;1;0.999999999999999;0.999999999999998;1;"-";"-"
"6-Multi";7;"W5";"-";"-";"-";33;16;17;0.685634949583277;1;0.775411115247345;0.775411115247345;0.775446496033638;"-";"-"
"6-Multi";8;"W6";"-";"-";"-";33;16;17;0.654913981552084;1;0.0690315526747361;0.0690315526747347;0.0692994442703835;"-";"-"
"6-Multi";9;"W7";"-";"-";"-";44;23;21;1;1;0.203711892728304;0.203711892728303;0.203942633812517;"-";"-"
"6-Multi";10;"W8";"-";"-";"-";41;20;21;0.931088249633351;1;0.0800414096393744;0.0800414096393735;0.0802947082036991;"-";"-"
"6-Multi";11;"W9";"-";"-";"-";40;21;19;0.880421456514924;1;0.0800414096393742;0.0800414096393736;0.0802882726162281;"-";"-"
"6-Multi";12;"S1";"-";"-";"-";41;21;20;0.846575571263157;1;0.882687042663314;0.882687042663314;0.882735964609483;"-";"-"
"6-Multi";13;"S2";"-";"-";"-";3;1;2;0.17229209707319;1;2.12010397504521e-16;2.29001646185942e-16;6.64053917439217e-05;"-";"-"
"6-Multi";14;"S4";"-";"-";"-";28;14;14;0.815849547543933;1;0.0690315526747363;0.0690315526747359;0.0692328026463162;"-";"-"
"Aggr";1;"I1";"-";"-";"-";10;5;5;0.442977999011743;0.231561925931273;0.247452329539421;0.216961505279223;0.246401556362955;"-";"-"
"Aggr";2;"I3";"-";"-";"-";14;7;7;0.386179472832743;0.293382346395652;0.302619735152422;0.282797868876236;0.314383269409172;"-";"-"
"Aggr";3;"W1";"-";"-";"-";13;6;7;0.637273994804515;0.471595062049293;0.601933059708519;0.451286958194859;0.595582748644246;"-";"-"
"Aggr";4;"W2";"-";"-";"-";16;8;8;0.525648854015334;0.371673987764519;0.480650635250297;0.344885066285432;0.482965078795838;"-";"-"
"Aggr";5;"W3";"-";"-";"-";13;7;6;0.845211181999779;0.601758231471012;0.471537140272033;0.63949024806973;0.530310498683703;"-";"-"
"Aggr";6;"W4";"-";"-";"-";19;10;9;0.870452496605665;0.682419700235732;0.763361103145829;0.663892652769033;0.785186412816651;"-";"-"
"Aggr";7;"W5";"-";"-";"-";20;10;10;0.760257198064136;0.637680822830779;0.706173460341666;0.62429415090069;0.726746809906953;"-";"-"
"Aggr";8;"W6";"-";"-";"-";18;9;9;0.755903415871638;0.692616653635869;0.832968400894574;0.662991593856373;0.831274352527253;"-";"-"
"Aggr";9;"W7";"-";"-";"-";18;9;9;1;1;0.926765313517011;1;0.988251457381768;"-";"-"
"Aggr";10;"W8";"-";"-";"-";16;8;8;0.907076532003724;0.887581818845898;1;0.829346697930858;1;"-";"-"
"Aggr";11;"W9";"-";"-";"-";19;10;9;0.918958733938022;0.918218090240889;0.861765976123514;0.911255444832395;0.908597693291698;"-";"-"
"Aggr";12;"S1";"-";"-";"-";20;10;10;0.92919925811873;0.787451792036437;0.836319341217945;0.774544081113623;0.859078722060805;"-";"-"
"Aggr";13;"S2";"-";"-";"-";3;1;2;0.142838391143701;0.0369524195686104;0.0795118558120146;0.0378879889035;0.0902912301435848;"-";"-"
"Aggr";14;"S4";"-";"-";"-";13;6;7;0.661738720703024;0.695183615654043;0.695789007819758;0.654521489259712;0.723901340466981;"-";"-"
