"Layer";"Node";"Label";"Strength";"StrengthIn";"StrengthOut";"Degree";"DegreeIn";"DegreeOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1-Multi";126;"Node125";"-";"-";"-";16;9;7;0.353869922581762;1;-3.39606947131724e-16;0.0415159685368647;0.000248929463916473;"-";"-"
"1-Multi";127;"Node126";"-";"-";"-";16;7;9;0.204878474197021;1;0.784342316516456;0.0397863102070669;0.000184474133882096;"-";"-"
"1-Multi";128;"Node127";"-";"-";"-";14;6;8;0.0805633161022388;1;0.0332785186266644;0.0706993637119912;0.000149564095441353;"-";"-"
"1-Multi";129;"Node128";"-";"-";"-";14;5;9;0.291015477234612;1;0.310180917949573;8.82368869737969e-17;0.000264965310234956;"-";"-"
"1-Multi";130;"Node129";"-";"-";"-";11;2;9;0.0977648145512212;1;0.84249754031539;6.22302906151136e-17;0.000155930951427438;"-";"-"
"1-Multi";131;"Node130";"-";"-";"-";10;2;8;0.0999546021822281;1;0.818708361577854;7.7926233752668e-17;0.000170029706823372;"-";"-"
"1-Multi";132;"Node131";"-";"-";"-";12;3;9;0.0733312504571074;1;0.806146101580037;0.00214762124740661;0.000171355084148024;"-";"-"
"1-Multi";133;"Node132";"-";"-";"-";16;7;9;0.138646971700706;1;0.639060816658914;2.72430445916095e-17;0.000160918215867608;"-";"-"
"1-Multi";134;"Node133";"-";"-";"-";7;1;6;0.178905324968006;1;0.124900601753812;7.60193430555039e-17;8.4180981229169e-05;"-";"-"
"1-Multi";135;"Node134";"-";"-";"-";14;5;9;0.214518040125012;1;0.893816226740879;0.117784864262298;0.000186477247166975;"-";"-"
"1-Multi";136;"Node135";"-";"-";"-";10;2;8;0.0624642949655743;1;0.596672886378404;6.29362831041414e-17;0.000165318690334764;"-";"-"
"1-Multi";137;"Node136";"-";"-";"-";9;1;8;0.0527259121535357;1;0.651503312700951;7.87822826932122e-17;0.000171693222516457;"-";"-"
"1-Multi";138;"Node137";"-";"-";"-";4;1;3;0.0509864385676484;1;-7.63557684753046e-16;7.88772618642223e-17;7.87461252586339e-05;"-";"-"
"1-Multi";139;"Node138";"-";"-";"-";14;5;9;0.135621504319931;1;0.803692668290612;0.0506173439715878;0.000191081378023874;"-";"-"
"1-Multi";140;"Node139";"-";"-";"-";18;9;9;0.253396706356924;1;0.784342316516455;0.0873629804293885;0.000208149063757793;"-";"-"
"1-Multi";141;"Node140";"-";"-";"-";43;34;9;0.595761772837992;1;0.616509762562209;0.460143688975899;0.000160670807978463;"-";"-"
"1-Multi";142;"Node141";"-";"-";"-";9;0;9;0.0465865936151102;1;0.0372051170521;7.51382287416082e-17;0.000164981916049446;"-";"-"
"1-Multi";143;"Node142";"-";"-";"-";15;6;9;0.236379303371505;1;0.239861656885792;0.0102723445736727;0.000231442568173222;"-";"-"
"1-Multi";144;"Node143";"-";"-";"-";17;8;9;0.213162877915237;1;0.159175371657038;0.0364624747325988;0.000259217832501462;"-";"-"
"1-Multi";145;"Node144";"-";"-";"-";25;18;7;0.319049662958592;1;0.882587687713887;0.161052065612761;0.000132485328379878;"-";"-"
"1-Multi";146;"Node145";"-";"-";"-";10;1;9;0.0658395654250347;1;0.801063200442759;7.62703289151252e-17;0.000184651989643164;"-";"-"
"1-Multi";147;"Node146";"-";"-";"-";20;12;8;0.424887593394327;1;0.81971291478914;0.130944014088763;0.000155518505936278;"-";"-"
"1-Multi";148;"Node147";"-";"-";"-";15;10;5;0.171253045318279;1;-3.76712042217821e-16;0.0525019161157218;8.82298597784531e-05;"-";"-"
"1-Multi";149;"Node148";"-";"-";"-";10;1;9;0.0527259121535357;1;0.795965872565806;7.9179490234991e-17;0.000206257691667346;"-";"-"
"1-Multi";150;"Node149";"-";"-";"-";15;7;8;0.125816818348991;1;0.830941453816131;0.0945546529778287;0.000175908264156054;"-";"-"
"1-Multi";151;"Node150";"-";"-";"-";9;3;6;0.0828508010544759;1;-3.38753868547421e-16;0.0364624747325988;0.000146488493650847;"-";"-"
"1-Multi";152;"Node151";"-";"-";"-";15;12;3;0.301759788656178;1;1.26508854627376e-15;0.438821088857119;8.9128097787101e-05;"-";"-"
"1-Multi";153;"Node152";"-";"-";"-";12;9;3;0.259131437122624;1;-2.9788748426676e-19;0.237181843460638;6.06671780812186e-05;"-";"-"
"1-Multi";154;"Node153";"-";"-";"-";0;0;0;0.0465865936151102;1;3.59492074145367e-16;7.51382287416082e-17;2.99784864541435e-05;"-";"-"
"1-Multi";155;"Node154";"-";"-";"-";8;2;6;0.115830314249972;1;-6.2921869682238e-16;8.11861956797473e-17;0.000102571099324377;"-";"-"
"1-Multi";156;"Node155";"-";"-";"-";5;0;5;0.0465865936151102;1;0.174483934540842;7.51382287416082e-17;9.68772771680883e-05;"-";"-"
"1-Multi";157;"Node156";"-";"-";"-";6;1;5;0.0537147176026425;1;-5.40622937146328e-16;8.21520704196344e-17;0.000121922268659971;"-";"-"
"1-Multi";158;"Node157";"-";"-";"-";3;0;3;0.0465865936151102;1;2.19903252979269e-16;7.51382287416082e-17;6.65859739755069e-05;"-";"-"
"1-Multi";159;"Node158";"-";"-";"-";7;4;3;0.105808237062828;1;0.0497927365907906;2.88055020037996e-17;9.11831403881299e-05;"-";"-"
"1-Multi";160;"Node159";"-";"-";"-";6;2;4;0.0739737729901125;1;0.882587687713887;0.0385061421427236;7.30252620809997e-05;"-";"-"
"1-Multi";161;"Node160";"-";"-";"-";3;3;0;0.0838833858663765;1;3.59492074145367e-16;0.0161877328332385;2.99784864541435e-05;"-";"-"
"1-Multi";162;"Node161";"-";"-";"-";5;3;2;0.113197727984117;1;2.46706404076306e-16;8.49743050863733e-17;6.74463577247644e-05;"-";"-"
"1-Multi";163;"Node162";"-";"-";"-";16;16;0;0.296916415251846;1;3.59492074145367e-16;0.0610471134830913;2.99784864541435e-05;"-";"-"
"1-Multi";164;"Node163";"-";"-";"-";8;5;3;0.0984220911125145;1;1.40425704850445e-15;4.78225835133236e-17;7.61724524328199e-05;"-";"-"
"1-Multi";165;"Node164";"-";"-";"-";0;0;0;0.0465865936151102;1;3.59492074145367e-16;7.51382287416082e-17;2.99784864541435e-05;"-";"-"
"1-Multi";166;"Node165";"-";"-";"-";4;4;0;0.102445262284738;1;3.59492074145367e-16;8.33517375920746e-17;2.99784864541435e-05;"-";"-"
"1-Multi";167;"Node166";"-";"-";"-";4;4;0;0.108303929557385;1;3.59492074145367e-16;8.65987432144581e-17;2.99784864541435e-05;"-";"-"
"1-Multi";168;"Node167";"-";"-";"-";18;9;9;0.188094207332298;1;3.30841786215884e-16;1.11944085052683e-16;0.000296339379187362;"-";"-"
"1-Multi";169;"Node168";"-";"-";"-";8;1;7;0.0509864385676484;1;3.4373791535346e-17;7.81040281263239e-17;0.00013006540112054;"-";"-"
"1-Multi";170;"Node169";"-";"-";"-";9;2;7;0.135263064829757;1;-2.3277881199394e-16;8.22729215075883e-17;0.000103935931448976;"-";"-"
"1-Multi";171;"Node170";"-";"-";"-";8;1;7;0.0559489709769519;1;-1.71812359073438e-16;7.91140214047816e-17;8.87198773101887e-05;"-";"-"
"1-Multi";172;"Node171";"-";"-";"-";10;1;9;0.0509864385676484;1;-3.34352358032189e-16;7.89440144668604e-17;0.000122083947987824;"-";"-"
"1-Multi";173;"Node172";"-";"-";"-";13;4;9;0.0893252909754703;1;1.84773693229252e-17;8.77812842849044e-17;9.79981810696985e-05;"-";"-"
"1-Multi";174;"Node173";"-";"-";"-";10;1;9;0.0908789799459997;1;2.56089117719924e-16;7.88290741762904e-17;0.000146027494929383;"-";"-"
"1-Multi";175;"Node174";"-";"-";"-";20;13;7;0.337829207883782;1;5.38459300317135e-16;1.29894494809074e-16;0.000158603109683631;"-";"-"
"1-Multi";176;"Node175";"-";"-";"-";24;15;9;0.30382191692255;1;6.69953441004359e-16;1.448244069105e-16;0.000162947870619206;"-";"-"
"1-Multi";177;"Node176";"-";"-";"-";14;5;9;0.13303204440471;1;1.97761643061197e-16;9.28009064809613e-17;0.000293809399527771;"-";"-"
"1-Multi";178;"Node177";"-";"-";"-";7;1;6;0.0537147176026425;1;2.56004475633825e-16;7.82038788057993e-17;9.10679368217281e-05;"-";"-"
