"Layer";"Node";"Label";"Degree";"DegreeIn";"DegreeOut";"Strength";"StrengthIn";"StrengthOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1";61;"Node60";5;2;3;"-";"-";"-";0.0654223540122736;2.01811057872054e-16;2.1363578575473e-16;0;5.55109766733231e-06;"-";"-"
"1";62;"Node61";1;0;1;"-";"-";"-";0.0258198791383822;0;3.87021351004946e-18;1.04921254287777e-17;0;"-";"-"
"1";63;"Node62";2;0;2;"-";"-";"-";0.0258198791383822;0;1.36231515553741e-16;2.09842508575553e-17;0;"-";"-"
"1";64;"Node63";3;0;3;"-";"-";"-";0.0258198791383822;0;1.13939085735856e-15;2.75178434956967e-17;0;"-";"-"
"1";65;"Node64";2;0;2;"-";"-";"-";0.0258198791383822;0;4.02502205045143e-17;2.09842508575553e-17;0;"-";"-"
"1";66;"Node65";4;1;3;"-";"-";"-";0.0549331650261507;4.02218685596297e-16;5.57310745447122e-16;0;5.48378264748005e-06;"-";"-"
"1";67;"Node66";4;1;3;"-";"-";"-";0.0443562127751931;1.89992531979738e-16;1.50164284189919e-16;6.90971935777344e-18;2.98700534375338e-06;"-";"-"
"1";68;"Node67";4;1;3;"-";"-";"-";0.0556578036397829;2.03695898843696e-17;9.63683164002315e-17;0;2.34858269169684e-06;"-";"-"
"1";69;"Node68";2;0;2;"-";"-";"-";0.0258198791383822;0;7.121192858491e-17;2.09842508575553e-17;0;"-";"-"
"1";70;"Node69";3;3;0;"-";"-";"-";0.242586771202291;1.17064574110014e-15;0;0;2.31347320820346e-05;"-";"-"
"1";71;"Node70";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";72;"Node71";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";73;"Node72";1;0;1;"-";"-";"-";0.0258198791383822;0;9.28851242411869e-18;1.04921254287777e-17;0;"-";"-"
"1";74;"Node73";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";75;"Node74";2;0;2;"-";"-";"-";0.0258198791383822;0;9.90774658572661e-16;2.09842508575553e-17;0;"-";"-"
"1";76;"Node75";3;0;3;"-";"-";"-";0.0258198791383822;0;1.13939085735856e-15;2.75178434956967e-17;0;"-";"-"
"1";77;"Node76";5;2;3;"-";"-";"-";0.0829173428047103;3.99556387480861e-16;3.40578788884352e-16;0;7.28726197421548e-06;"-";"-"
"1";78;"Node77";3;0;3;"-";"-";"-";0.0258198791383822;0;1.87318333886394e-16;2.75178434956967e-17;0;"-";"-"
"1";79;"Node78";3;0;3;"-";"-";"-";0.0258198791383822;0;8.91697192715395e-16;2.75178434956967e-17;0;"-";"-"
"1";80;"Node79";3;0;3;"-";"-";"-";0.0258198791383822;0;1.78339438543079e-15;2.75178434956967e-17;0;"-";"-"
"1";81;"Node80";2;2;0;"-";"-";"-";0.160778077062411;1.73225244087402e-15;0;0;2.70191948589314e-05;"-";"-"
"1";82;"Node81";2;2;0;"-";"-";"-";0.0516659351687757;2.41518031635545e-16;0;0;4.39803874916281e-06;"-";"-"
"1";83;"Node82";9;6;3;"-";"-";"-";0.102980112959187;1.89498356966821e-16;3.90117521812985e-16;0;9.31898044837111e-06;"-";"-"
"1";84;"Node83";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";85;"Node84";1;0;1;"-";"-";"-";0.0258198791383822;0;4.89194987670251e-16;1.04921254287777e-17;0;"-";"-"
"1";86;"Node85";3;0;3;"-";"-";"-";0.0258198791383822;0;4.9538732928633e-16;2.75178434956967e-17;0;"-";"-"
"1";87;"Node86";5;4;1;"-";"-";"-";0.0914663724746792;5.43293528617159e-16;3.77345817229822e-17;0;9.93808243757659e-06;"-";"-"
"1";88;"Node87";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";89;"Node88";2;1;1;"-";"-";"-";0.0415895901696541;5.05311602627012e-17;4.33463913125539e-17;0;1.69005548788885e-06;"-";"-"
"1";90;"Node89";7;4;3;"-";"-";"-";0.098543977916913;7.28305592639679e-16;1.20750661513543e-16;0;1.11667976387984e-05;"-";"-"
"1";91;"Node90";3;0;3;"-";"-";"-";0.0258198791383822;0;8.05004410090287e-16;2.75178434956967e-17;0;"-";"-"
"1";92;"Node91";4;1;3;"-";"-";"-";0.0725989517496151;3.76249414051207e-16;5.26349037366726e-16;1.96283449403417e-17;5.78303339776383e-06;"-";"-"
"1";93;"Node92";3;2;1;"-";"-";"-";0.0675651714297898;3.07575381127324e-16;0;0;6.46151999571347e-06;"-";"-"
"1";94;"Node93";12;10;2;"-";"-";"-";0.419539840024011;2.22348820768904e-15;4.83002646054172e-16;0;4.53597886582621e-05;"-";"-"
"1";95;"Node94";5;3;2;"-";"-";"-";0.0596733569521457;1.73520177512398e-16;6.06849478375755e-16;0;4.43760397711556e-06;"-";"-"
"1";96;"Node95";4;1;3;"-";"-";"-";0.0418304058044379;1.0907577422427e-18;7.55465677161654e-16;0;1.24185418886197e-06;"-";"-"
"1";97;"Node96";4;1;3;"-";"-";"-";0.0832502748537036;1.92507307988334e-16;1.57904711210018e-16;3.1416917769658e-17;3.35570685383313e-06;"-";"-"
"1";98;"Node97";9;6;3;"-";"-";"-";0.163060177487153;1.00672229022291e-15;1.68431691957352e-15;0;2.35429323879775e-05;"-";"-"
"1";99;"Node98";3;0;3;"-";"-";"-";0.0258198791383822;0;9.90774658572661e-16;2.75178434956967e-17;0;"-";"-"
"1";100;"Node99";6;6;0;"-";"-";"-";0.288225147874429;1.65541787940443e-15;0;0;3.65028095987345e-05;"-";"-"
"1";101;"Node100";8;5;3;"-";"-";"-";0.227265202414236;1.06596411845277e-15;8.29773776554603e-16;0;3.09166693969522e-05;"-";"-"
"1";102;"Node101";5;2;3;"-";"-";"-";0.088879556212135;1.89194780392844e-16;3.49867301308471e-16;0;8.80877134481685e-06;"-";"-"
"1";103;"Node102";5;3;2;"-";"-";"-";0.0598152165819098;0;6.19234161607913e-18;0;2.93648129233188e-06;"-";"-"
"1";104;"Node103";4;3;1;"-";"-";"-";0.0731327417991908;2.92786444067748e-16;7.121192858491e-17;0;5.5099197124225e-06;"-";"-"
"1";105;"Node104";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";106;"Node105";6;3;3;"-";"-";"-";0.0524995841593681;0;4.21079229893381e-16;0;2.93648129233188e-06;"-";"-"
"1";107;"Node106";3;0;3;"-";"-";"-";0.0258198791383822;0;0;2.75178434956967e-17;0;"-";"-"
"1";108;"Node107";3;0;3;"-";"-";"-";0.0258198791383822;0;9.78389975340502e-16;2.75178434956967e-17;0;"-";"-"
"1";109;"Node108";2;2;0;"-";"-";"-";0.0637163505376901;3.91483116519995e-16;0;0;6.42061411844089e-06;"-";"-"
"1";110;"Node109";5;5;0;"-";"-";"-";0.171979411683696;8.72207513779129e-16;0;0;1.59986723473317e-05;"-";"-"
"1";111;"Node110";5;5;0;"-";"-";"-";0.241229988648078;1.84286310621543e-15;0;0;3.14673837865836e-05;"-";"-"
"1";112;"Node111";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";113;"Node112";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";114;"Node113";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";115;"Node114";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";116;"Node115";2;2;0;"-";"-";"-";0.0830338983924261;5.35162546687447e-16;0;0;8.23689458580286e-06;"-";"-"
"1";117;"Node116";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";118;"Node117";3;1;2;"-";"-";"-";0.0622635631534466;0;0.250837418033997;0.0506173439715877;2.41144942500983e-05;"-";"-"
"1";119;"Node118";5;2;3;"-";"-";"-";0.0462355975268691;2.3988137451349e-17;0.0372051170520997;0.00480204667700037;2.48370837772395e-06;"-";"-"
"1";120;"Node119";4;1;3;"-";"-";"-";0.0331355115609239;0;0.6803686381039;0.0513674673836918;7.38929886086558e-07;"-";"-"
"1";121;"Node120";5;2;3;"-";"-";"-";0.0462355975268654;2.04208332771862e-17;0.0372051170520997;0.00480204667700037;2.48370837772395e-06;"-";"-"
"1";122;"Node121";23;20;3;"-";"-";"-";0.482635466661183;0;0.333130808420478;1;0.000195687630019674;"-";"-"
"1";123;"Node122";5;2;3;"-";"-";"-";0.0520200510702737;5.99003154703601e-17;1;0.00480204667700037;3.48955698327478e-06;"-";"-"
"1";124;"Node123";3;0;3;"-";"-";"-";0.0258198791383822;0;0.289377652910697;2.75178434956967e-17;0;"-";"-"
"1";125;"Node124";4;1;3;"-";"-";"-";0.0331355115609239;0;0.565005187031196;0.0186749176815123;7.38929886086558e-07;"-";"-"
"1";126;"Node125";3;2;1;"-";"-";"-";0.223774613103818;0;0;0.0415159685368647;9.69224174586781e-05;"-";"-"
"1";127;"Node126";4;1;3;"-";"-";"-";0.128624767111992;0;0.784342316516456;0.0397863102070668;5.77205006046879e-05;"-";"-"
"1";128;"Node127";4;2;2;"-";"-";"-";0.0459889841592651;5.80822757586201e-18;0.0332785186266655;0.0706993637119913;2.12574967117432e-06;"-";"-"
"1";129;"Node128";4;1;3;"-";"-";"-";0.216028300276628;0;0.310180917949573;3.1416917769658e-17;3.99904295072963e-05;"-";"-"
"1";130;"Node129";3;0;3;"-";"-";"-";0.0258198791383822;0;0.842497540315391;2.75178434956967e-17;0;"-";"-"
"1";131;"Node130";3;0;3;"-";"-";"-";0.0258198791383822;0;0.818708361577857;2.75178434956967e-17;0;"-";"-"
"1";132;"Node131";4;1;3;"-";"-";"-";0.0453651974060699;1.84127714567007e-17;0.806146101580038;0.00214762124740657;1.59981289541161e-06;"-";"-"
"1";133;"Node132";3;0;3;"-";"-";"-";0.0258198791383822;0;0.639060816658915;2.75178434956967e-17;0;"-";"-"
"1";134;"Node133";1;0;1;"-";"-";"-";0.0258198791383822;0;0.124900601753812;1.04921254287777e-17;0;"-";"-"
"1";135;"Node134";6;3;3;"-";"-";"-";0.134363618327376;0;0.893816226740878;0.117784864262298;6.02629774593004e-05;"-";"-"
"1";136;"Node135";3;0;3;"-";"-";"-";0.0258198791383822;0;0.596672886378404;2.75178434956967e-17;0;"-";"-"
"1";137;"Node136";2;0;2;"-";"-";"-";0.0258198791383822;0;0.651503312700952;2.09842508575553e-17;0;"-";"-"
"1";138;"Node137";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";139;"Node138";4;1;3;"-";"-";"-";0.0580081354010532;0;0.803692668290612;0.0506173439715877;1.00306692395773e-05;"-";"-"
"1";140;"Node139";6;3;3;"-";"-";"-";0.113605610338839;0;0.784342316516456;0.0873629804293887;2.2943781746612e-05;"-";"-"
"1";141;"Node140";14;11;3;"-";"-";"-";0.362840781083328;0;0.616509762562208;0.4601436889759;0.0001407026900357;"-";"-"
"1";142;"Node141";3;0;3;"-";"-";"-";0.0258198791383822;0;0.0372051170520997;2.75178434956967e-17;0;"-";"-"
"1";143;"Node142";4;1;3;"-";"-";"-";0.0357955567945647;0;0.239861656885793;0.0102723445736727;1.15937076987499e-06;"-";"-"
"1";144;"Node143";4;1;3;"-";"-";"-";0.035208274080644;0;0.159175371657039;0.0364624747325988;1.03818063637034e-06;"-";"-"
"1";145;"Node144";8;5;3;"-";"-";"-";0.0671308490044514;0;0.882587687713887;0.161052065612762;4.414341064505e-06;"-";"-"
"1";146;"Node145";3;0;3;"-";"-";"-";0.0258198791383822;0;0.801063200442759;2.75178434956967e-17;0;"-";"-"
"1";147;"Node146";8;5;3;"-";"-";"-";0.294877629689329;0;0.819712914789141;0.130944014088763;0.000141114723792943;"-";"-"
"1";148;"Node147";3;2;1;"-";"-";"-";0.0404511439834655;0;0;0.0525019161157217;1.47785977217312e-06;"-";"-"
"1";149;"Node148";3;0;3;"-";"-";"-";0.0258198791383822;0;0.795965872565807;2.75178434956967e-17;0;"-";"-"
"1";150;"Node149";6;3;3;"-";"-";"-";0.0623980412510904;0;0.830941453816132;0.0945546529778286;2.21678965825967e-06;"-";"-"
"1";151;"Node150";1;1;0;"-";"-";"-";0.035208274080644;0;0;0.0364624747325988;1.03818063637034e-06;"-";"-"
"1";152;"Node151";8;8;0;"-";"-";"-";0.244899568577701;0;0;0.43882108885712;0.000103289544075776;"-";"-"
"1";153;"Node152";6;6;0;"-";"-";"-";0.135360793484559;0;0;0.237181843460639;3.13952767187796e-05;"-";"-"
"1";154;"Node153";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";155;"Node154";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";156;"Node155";3;0;3;"-";"-";"-";0.0258198791383822;0;0.174483934540842;2.75178434956967e-17;0;"-";"-"
"1";157;"Node156";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";158;"Node157";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";159;"Node158";1;0;1;"-";"-";"-";0.0258198791383822;0;0.0497927365907906;1.04921254287777e-17;0;"-";"-"
"1";160;"Node159";4;1;3;"-";"-";"-";0.0331355115609239;0;0.882587687713887;0.0385061421427236;7.38929886086558e-07;"-";"-"
"1";161;"Node160";1;1;0;"-";"-";"-";0.052281893478597;0;0;0.0161877328332385;1.05047826861051e-05;"-";"-"
"1";162;"Node161";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";163;"Node162";5;5;0;"-";"-";"-";0.0861966341830446;4.44984060471582e-17;0;0.0610471134830912;6.56722965085951e-06;"-";"-"
"1";164;"Node163";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";165;"Node164";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";166;"Node165";1;1;0;"-";"-";"-";0.0602033515243279;1.42050205090423e-18;0;7.8542294424145e-18;1.33743138665412e-06;"-";"-"
"1";167;"Node166";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";168;"Node167";6;3;3;"-";"-";"-";0.101082367500882;3.14694875696459e-16;2.21492621540561e-16;0;8.15717742559979e-06;"-";"-"
"1";169;"Node168";2;0;2;"-";"-";"-";0.0258198791383822;0;1.42646847987294e-16;2.09842508575553e-17;0;"-";"-"
"1";170;"Node169";2;1;1;"-";"-";"-";0.120365079706985;3.80511198245623e-16;8.04573546476863e-17;4.09667541283355e-18;6.66442128928436e-06;"-";"-"
"1";171;"Node170";2;0;2;"-";"-";"-";0.0258198791383822;0;4.0756674225556e-17;2.09842508575553e-17;0;"-";"-"
"1";172;"Node171";3;0;3;"-";"-";"-";0.0258198791383822;0;1.96141967148661e-16;2.75178434956967e-17;0;"-";"-"
"1";173;"Node172";4;1;3;"-";"-";"-";0.0537987892109043;3.35176194797874e-16;3.71390261625857e-17;2.87288577425264e-17;5.17700201286399e-06;"-";"-"
"1";174;"Node173";3;0;3;"-";"-";"-";0.0258198791383822;0;3.4471054416676e-16;2.75178434956967e-17;0;"-";"-"
"1";175;"Node174";7;5;2;"-";"-";"-";0.22245929545599;6.74058041279528e-16;0;0;1.46316180775476e-05;"-";"-"
"1";176;"Node175";8;5;3;"-";"-";"-";0.12505928814888;6.06375224501116e-16;3.01252279494932e-16;0;1.45846961596829e-05;"-";"-"
"1";177;"Node176";4;1;3;"-";"-";"-";0.0418304058044668;2.08598029743502e-18;8.29548518033901e-17;2.83861271152019e-17;1.24185418886197e-06;"-";"-"
"1";178;"Node177";1;0;1;"-";"-";"-";0.0258198791383822;0;7.11280235654538e-17;1.04921254287777e-17;0;"-";"-"
"1";179;"Node178";3;0;3;"-";"-";"-";0.0258198791383822;0;1.920404479093e-16;2.75178434956967e-17;0;"-";"-"
"1";180;"Node179";4;1;3;"-";"-";"-";0.0410628694148051;1.60652909524355e-16;0;1.38214398932676e-17;2.83550462983526e-06;"-";"-"
"1";181;"Node180";4;2;2;"-";"-";"-";0.0526973490823332;2.28690345019228e-16;1.13754419102945e-16;0;4.72275305586505e-06;"-";"-"
"1";182;"Node181";7;4;3;"-";"-";"-";0.167294164888764;5.58961107465213e-16;2.23946276433846e-16;0;1.21846927944303e-05;"-";"-"
"1";183;"Node182";4;1;3;"-";"-";"-";0.0374543588059104;6.99324055311168e-17;1.01873732913331e-16;2.12406078288912e-17;1.88724842602979e-06;"-";"-"
"1";184;"Node183";3;0;3;"-";"-";"-";0.0258198791383822;0;3.30629618919651e-16;2.75178434956967e-17;0;"-";"-"
"1";185;"Node184";6;4;2;"-";"-";"-";0.0788020334793975;3.19776478374298e-16;2.350568884021e-17;0;8.0438700339658e-06;"-";"-"
"1";186;"Node185";3;0;3;"-";"-";"-";0.0258198791383822;0;3.51013247339962e-16;2.75178434956967e-17;0;"-";"-"
"1";187;"Node186";5;2;3;"-";"-";"-";0.0699228116954453;2.1215615244492e-16;1.14720838628843e-16;0;5.49974967846748e-06;"-";"-"
"1";188;"Node187";3;1;2;"-";"-";"-";0.0374543588059104;7.04601571541141e-17;1.14565878908226e-16;5.24244372156183e-18;1.88724842602979e-06;"-";"-"
"1";189;"Node188";3;1;2;"-";"-";"-";0.0376718274496108;2.97903568132326e-18;0;0;1.24185418886197e-06;"-";"-"
"1";190;"Node189";7;4;3;"-";"-";"-";0.0596187247172728;0;1.59102058514689e-16;0;3.45864384712165e-06;"-";"-"
"1";191;"Node190";9;6;3;"-";"-";"-";0.137915887189192;6.71943997368126e-16;2.04382044780116e-16;0;1.52746075114709e-05;"-";"-"
"1";192;"Node191";3;3;0;"-";"-";"-";0.0839789070480716;4.62321052713593e-16;0;0;8.75143652878582e-06;"-";"-"
"1";193;"Node192";3;1;2;"-";"-";"-";0.053798789210884;3.2394761458311e-16;7.45794678792987e-17;1.12255981549895e-17;5.17700201286399e-06;"-";"-"
"1";194;"Node193";7;4;3;"-";"-";"-";0.0987490943736073;5.53208235097116e-16;0;0;1.09587833212572e-05;"-";"-"
"1";195;"Node194";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";196;"Node195";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";197;"Node196";3;0;3;"-";"-";"-";0.0258198791383822;0;3.30629618919651e-16;2.75178434956967e-17;0;"-";"-"
"1";198;"Node197";4;4;0;"-";"-";"-";0.129592041841003;8.00858152091879e-16;0;0;1.50480969062456e-05;"-";"-"
"1";199;"Node198";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";200;"Node199";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
"1";201;"Node200";0;0;0;"-";"-";"-";0.0258198791383822;0;0;1.04921254287777e-17;0;"-";"-"
