"Layer";"Node";"Label";"Strength";"StrengthIn";"StrengthOut";"Degree";"DegreeIn";"DegreeOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"2-Multi";5;"CASTELLAN";"-";"-";"-";6;6;6;0.478262970904066;1;0.830542745156616;0.830542745156616;0.83058830906491;"-";"-"
"2-Multi";6;"GINORI";"-";"-";"-";3;3;3;0.301897230955748;1;0.404645809530836;0.404645809530836;0.404610453023408;"-";"-"
"2-Multi";7;"GUADAGNI";"-";"-";"-";6;6;6;0.513599771075905;1;0.499266947650064;0.499266947650064;0.4994917999148;"-";"-"
"2-Multi";8;"LAMBERTES";"-";"-";"-";5;5;5;0.411657580447256;1;0.923579030438328;0.923579030438328;0.923343395549875;"-";"-"
"2-Multi";9;"MEDICI";"-";"-";"-";11;11;11;1;1;0.512095940091016;0.512095940091016;0.512534321219903;"-";"-"
"2-Multi";10;"PAZZI";"-";"-";"-";2;2;2;0.245126537698693;1;0.154518387873494;0.154518387873494;0.154540820576887;"-";"-"
"2-Multi";11;"PERUZZI";"-";"-";"-";7;7;7;0.541492723676203;1;1;1;1;"-";"-"
"2-Multi";12;"PUCCI";"-";"-";"-";0;0;0;0.0706576286031469;1;2.50430996948786e-16;2.50430996948786e-16;1.45616250672205e-05;"-";"-"
"2-Multi";13;"RIDOLFI";"-";"-";"-";3;3;3;0.281126448585109;1;3.87207401426149e-15;3.87207401426149e-15;0.000500966393462168;"-";"-"
"2-Multi";14;"SALVIATI";"-";"-";"-";3;3;3;0.334329520545053;1;0.154518387873495;0.154518387873495;0.154685717465279;"-";"-"
"2-Multi";15;"STROZZI";"-";"-";"-";4;4;4;0.346570151771967;1;3.99477543024719e-15;3.99477543024719e-15;0.000521864934185835;"-";"-"
"2-Multi";16;"TORNABUON";"-";"-";"-";4;4;4;0.369575160405548;1;0.154518387873497;0.154518387873497;0.154940116888579;"-";"-"
"Aggr";1;"ACCIAIUOL";"-";"-";"-";1;1;1;0.138903578288129;0.153047573288357;0.153047573288357;0.153047573288357;0.153056021765318;"-";"-"
"Aggr";2;"ALBIZZI";"-";"-";"-";3;3;3;0.29181017944155;0.345253808923742;0.345253808923741;0.345253808923741;0.345262718120696;"-";"-"
"Aggr";3;"BARBADORI";"-";"-";"-";4;4;4;0.500430026230252;0.868061905288848;0.868061905288848;0.868061905288848;0.868068192818393;"-";"-"
"Aggr";4;"BISCHERI";"-";"-";"-";4;4;4;0.475738738954545;0.837938234653218;0.837938234653217;0.837938234653217;0.837939416983614;"-";"-"
"Aggr";5;"CASTELLAN";"-";"-";"-";4;4;4;0.477451227692258;0.893955069914858;0.893955069914858;0.893955069914858;0.893956366913979;"-";"-"
"Aggr";6;"GINORI";"-";"-";"-";3;3;3;0.292477382845854;0.36902985378458;0.36902985378458;0.36902985378458;0.369038847580345;"-";"-"
"Aggr";7;"GUADAGNI";"-";"-";"-";4;4;4;0.494385948332445;0.710720047597435;0.710720047597434;0.710720047597434;0.710724439604311;"-";"-"
"Aggr";8;"LAMBERTES";"-";"-";"-";4;4;4;0.402849396001488;0.739334708051722;0.739334708051721;0.739334708051721;0.739336372150763;"-";"-"
"Aggr";9;"MEDICI";"-";"-";"-";8;8;8;1;0.859769724008052;0.85976972400805;0.85976972400805;0.859786164116669;"-";"-"
"Aggr";10;"PAZZI";"-";"-";"-";2;2;2;0.227554938736566;0.214327056109486;0.214327056109485;0.214327056109485;0.21433688781063;"-";"-"
"Aggr";11;"PERUZZI";"-";"-";"-";5;5;5;0.544412902492371;1;1;1;1;"-";"-"
"Aggr";12;"PUCCI";"-";"-";"-";0;0;0;0.0616308510154017;2.75209356053414e-16;6.63460953777323e-17;6.63460953777323e-17;7.05247889770959e-06;"-";"-"
"Aggr";13;"RIDOLFI";"-";"-";"-";3;3;3;0.290550597309942;0.338047303591268;0.338047303591267;0.338047303591267;0.338056398898327;"-";"-"
"Aggr";14;"SALVIATI";"-";"-";"-";2;2;2;0.312887154523897;0.344247497039439;0.344247497039437;0.344247497039437;0.344258710114173;"-";"-"
"Aggr";15;"STROZZI";"-";"-";"-";4;4;4;0.345096046545113;0.546480001677486;0.546480001677486;0.546480001677486;0.546483649736345;"-";"-"
"Aggr";16;"TORNABUON";"-";"-";"-";3;3;3;0.368536984145769;0.492786179723617;0.492786179723615;0.492786179723615;0.492796558140499;"-";"-"
