"Layer";"Node";"Label";"Degree";"DegreeIn";"DegreeOut";"Strength";"StrengthIn";"StrengthOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1";72;"Node71";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";73;"Node72";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";74;"Node73";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";75;"Node74";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";76;"Node75";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";77;"Node76";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";78;"Node77";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";79;"Node78";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";80;"Node79";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";81;"Node80";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";82;"Node81";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";83;"Node82";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";84;"Node83";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";85;"Node84";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";86;"Node85";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";87;"Node86";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";88;"Node87";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";89;"Node88";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";90;"Node89";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";91;"Node90";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";92;"Node91";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";93;"Node92";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";94;"Node93";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";95;"Node94";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";96;"Node95";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";97;"Node96";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";98;"Node97";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";99;"Node98";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";100;"Node99";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";101;"Node100";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";102;"Node101";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";103;"Node102";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";104;"Node103";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";105;"Node104";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";106;"Node105";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";107;"Node106";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";108;"Node107";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";109;"Node108";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";110;"Node109";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";111;"Node110";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";112;"Node111";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";113;"Node112";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";114;"Node113";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";115;"Node114";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";116;"Node115";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";117;"Node116";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";118;"Node117";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";119;"Node118";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";120;"Node119";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";121;"Node120";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";122;"Node121";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";123;"Node122";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";124;"Node123";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";125;"Node124";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";126;"Node125";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";127;"Node126";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";128;"Node127";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";129;"Node128";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";130;"Node129";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";131;"Node130";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";132;"Node131";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";133;"Node132";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";134;"Node133";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";135;"Node134";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";136;"Node135";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";137;"Node136";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";138;"Node137";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";139;"Node138";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";140;"Node139";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";141;"Node140";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";142;"Node141";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";143;"Node142";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";144;"Node143";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";145;"Node144";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";146;"Node145";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";147;"Node146";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";148;"Node147";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";149;"Node148";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";150;"Node149";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";151;"Node150";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";152;"Node151";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";153;"Node152";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";154;"Node153";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";155;"Node154";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";156;"Node155";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";157;"Node156";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";158;"Node157";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";159;"Node158";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";160;"Node159";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";161;"Node160";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";162;"Node161";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";163;"Node162";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";164;"Node163";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";165;"Node164";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";166;"Node165";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";167;"Node166";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";168;"Node167";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";169;"Node168";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";170;"Node169";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";171;"Node170";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";172;"Node171";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";173;"Node172";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";174;"Node173";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";175;"Node174";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";176;"Node175";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";177;"Node176";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";178;"Node177";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";179;"Node178";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";180;"Node179";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";181;"Node180";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";182;"Node181";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";183;"Node182";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";184;"Node183";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";185;"Node184";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";186;"Node185";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";187;"Node186";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";188;"Node187";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";189;"Node188";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";190;"Node189";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";191;"Node190";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";192;"Node191";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";193;"Node192";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";194;"Node193";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";195;"Node194";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";196;"Node195";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";197;"Node196";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";198;"Node197";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";199;"Node198";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";200;"Node199";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";201;"Node200";2;2;2;"-";"-";"-";0.693180618964103;4.23632401877435e-06;0;0;1.21215983191382e-05;"-";"-"
"1";202;"Node201";2;2;2;"-";"-";"-";0.69318061896369;4.23620277417045e-06;0;0;1.21215983191382e-05;"-";"-"
"1";203;"Node202";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";204;"Node203";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";205;"Node204";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";206;"Node205";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";207;"Node206";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";208;"Node207";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";209;"Node208";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";210;"Node209";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";211;"Node210";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";212;"Node211";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";213;"Node212";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";214;"Node213";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";215;"Node214";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";216;"Node215";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";217;"Node216";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";218;"Node217";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";219;"Node218";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";220;"Node219";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";221;"Node220";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";222;"Node221";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";223;"Node222";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";224;"Node223";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";225;"Node224";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";226;"Node225";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";227;"Node226";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";228;"Node227";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";229;"Node228";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";230;"Node229";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";231;"Node230";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";232;"Node231";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";233;"Node232";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";234;"Node233";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";235;"Node234";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";236;"Node235";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";237;"Node236";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";238;"Node237";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
"1";239;"Node238";0;0;0;"-";"-";"-";0.103977092845163;2.11922192838609e-06;0;0;0;"-";"-"
